,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
197,20.213076019287108,0.05616273880004883,0.8034824222893364,0.8060460053084881,0.001,"(50, 50)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 9}",209,0.8011910677122713,0.8036419241338758,0.8076327513681059,0.8033180872067511,0.8050947014289728,0.810870108974703,0.8030141137354869,0.8094229063327514,0.800479413198381,0.8029769998943596,2.9210590154976046,0.0005527667292392385,0.0026196190153676543,0.0033857163025250176
198,18.27594723701477,0.05534472465515137,0.8032299343639654,0.8057779332180599,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",213,0.8032099670228782,0.8071405356552435,0.808050734158189,0.8062362450767027,0.7998350662503995,0.8056342711807437,0.7981502074370188,0.8019406304472713,0.8069040291810523,0.8079379837303382,1.7483396412873313,0.0003429781190653836,0.0038488186038517845,0.00207258701688749
199,18.955580472946167,0.05283465385437012,0.8065447711237752,0.8118103780150999,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",164,0.8074840783586738,0.8160994293827433,0.8117597984305387,0.8140952190127623,0.8007561912585962,0.8096797149783105,0.7995844464535252,0.8053181086745365,0.8131398497758223,0.8138594180271475,4.651464983363281,0.00024043189656763065,0.005541187855714479,0.0038601634980040627
200,19.737878704071044,0.05344171524047851,0.8117910834166943,0.8178547691591606,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 20}",6,0.8104839964287804,0.8153842837851984,0.8148755326923526,0.8196569796170387,0.8069917538221514,0.8224477396657113,0.8112761920875968,0.8158342423255774,0.8153283777375713,0.8159506004022768,2.8246794060528893,0.0002626801253819209,0.003067000515506506,0.0027624274083281205
201,18.945065546035767,0.05706005096435547,0.8118390323789285,0.8185714081623153,0.001,"(50, 50)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",5,0.812348309112384,0.8172399631267983,0.8084551777373924,0.8153912383343634,0.8059461088443833,0.8237213515883967,0.8155803700808243,0.8194960328074473,0.8168656023876024,0.8170084549545711,1.3120788289683758,0.000350300992056048,0.004140003565818045,0.0028881099969717337
202,18.157756042480468,0.059487771987915036,0.8092536309880498,0.8152813518913339,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",72,0.813816253667993,0.8190713119737459,0.8098785955778254,0.8146604460485519,0.8015512164394899,0.8163514959749655,0.8102963745152979,0.816424600047571,0.8107254367634842,0.8098989054118345,2.30309728499397,0.0005038861779238152,0.0040936658404743444,0.003038824651177624
203,18.899284076690673,0.06150379180908203,0.8100098591151411,0.817303186939909,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",41,0.8147082093345457,0.8203632543382391,0.8098970782145094,0.8122123211942915,0.805481188990736,0.8221483320120169,0.8068185130786739,0.8134204584956207,0.8131441652931485,0.8183715686593762,3.2340523539758648,0.0015782546733716695,0.0035385232492348554,0.003872295881323431
204,19.724145936965943,0.06263546943664551,0.809267242617513,0.81711568104434,0.001,"(50, 50)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",71,0.8083088121102978,0.8114043606107394,0.8102138481834863,0.8133623712555317,0.8033221690053658,0.8217773650744127,0.8108635604285389,0.8177170615774751,0.8136283017742723,0.8213172467035406,3.39703867780605,0.002643984188072191,0.00342706845699251,0.004158187730164914
205,19.423806619644164,0.06231241226196289,0.809568333528351,0.817676449368299,0.001,"(50, 50)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",62,0.8121383552689413,0.8189505566974319,0.8118556601206196,0.8144990639376786,0.8004917094842087,0.8192476817472831,0.8121462859923018,0.8218556046404348,0.8112095732446082,0.8138293398186669,2.170266999966906,0.0008188242127003221,0.004551084205094769,0.0030480646162812397
206,19.983753156661987,0.06212034225463867,0.8078477089436105,0.8173020445834094,0.001,"(50, 50)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",123,0.8049208140108539,0.8083226059016233,0.8129256654853407,0.8180649533002945,0.8018208454922923,0.8204739159031259,0.8099883192454193,0.8263600184308688,0.8095833198119452,0.8132887293811337,5.553370329584927,0.0004821421353185071,0.003956526171705402,0.006155106913014129
